2017-01-01,4.540454355331212
2017-01-02,4.504374452893431
2017-01-03,4.481564301011341
2017-01-04,4.47191093776115
2017-01-05,4.47354624766416
2017-01-06,4.468818400874008
2017-01-07,4.447333119128464
2017-01-08,4.406710988280585
2017-01-09,4.379609379130782
2017-01-10,4.369930691445617
2017-01-11,4.377119486358197
2017-01-12,4.404186966688081
2017-01-13,4.4297581355877895
2017-01-14,4.437435787572625
2017-01-15,4.420605339275959
2017-01-16,4.411101831234641
2017-01-17,4.400669810572559
2017-01-18,4.391327555822965
2017-01-19,4.387522839977866
2017-01-20,4.382644088006616
2017-01-21,4.373474243684743
2017-01-22,4.365810192020756
2017-01-23,4.352757642510525
2017-01-24,4.334195451921155
2017-01-25,4.318179594932719
2017-01-26,4.312077873621319
2017-01-27,4.31215809765001
2017-01-28,4.317299840239953
2017-01-29,4.316260316339557
2017-01-30,4.311936343593798
2017-01-31,4.306603278969481
2017-02-01,4.305163000194012
2017-02-02,4.308157572257832
2017-02-03,4.314562302920775
2017-02-04,4.323844612149625
2017-02-05,4.327290597542376
2017-02-06,4.329798012720172
2017-02-07,4.33444121924511
2017-02-08,4.341549121743701
2017-02-09,4.344716681244362
2017-02-10,4.349957159724921
2017-02-11,4.357422368788023
2017-02-12,4.366535845468496
2017-02-13,4.3757571742961385
2017-02-14,4.383022428791593
2017-02-15,4.387249171233577
2017-02-16,4.3888457490885004
2017-02-17,4.389659502347474
2017-02-18,4.390663177013613
2017-02-19,4.3923716898921725
2017-02-20,4.394587678605021
2017-02-21,4.396086250519378
2017-02-22,4.3960945594489615
2017-02-23,4.394931443243187
2017-02-24,4.393994446692608
2017-02-25,4.393581794864745
2017-02-26,4.394166312377379
2017-02-27,4.395846758017212
2017-02-28,4.398087135060644
2017-03-01,4.400385300497076
2017-03-02,4.402457099267917
2017-03-03,4.4039487439320695
2017-03-04,4.405076813200013
2017-03-05,4.406353864788443
2017-03-06,4.4080276796985185
2017-03-07,4.409814393574526
2017-03-08,4.411312291600529
2017-03-09,4.411986261320229
2017-03-10,4.41191589812143
2017-03-11,4.4113355844234405
2017-03-12,4.410589084378456
2017-03-13,4.409833068081629
2017-03-14,4.40907408820004
2017-03-15,4.408164696724338
2017-03-16,4.406798645613086
2017-03-17,4.405074517903126
2017-03-18,4.403010662658317
2017-03-19,4.4005679916194005
2017-03-20,4.397743621534565
2017-03-21,4.394923816639764
2017-03-22,4.392252568307965
2017-03-23,4.389753901184633
2017-03-24,4.387345665408205
2017-03-25,4.384924090950989
2017-03-26,4.382472626384208
2017-03-27,4.380092307485934
2017-03-28,4.37794822765105
2017-03-29,4.376149147214463
2017-03-30,4.37471735527725
2017-03-31,4.373569545648526
2017-04-01,4.372554821042156
2017-04-02,4.371555575058917
2017-04-03,4.370537112788149
2017-04-04,4.369528212246899
2017-04-05,4.368549162286583
2017-04-06,4.367621826443281
2017-04-07,4.366732198161507
2017-04-08,4.365829156525756
2017-04-09,4.364863083213143
2017-04-10,4.363809490735809
